CustomerID,Recency,Frequency,Monetary,AverageOrderValue,ChurnProbability,RiskTier
17504,206,9,2997.03,333.0,0.986,High Risk
17723,127,6,3276.4,546.07,0.986,High Risk
17230,264,8,3638.41,454.8,0.985,High Risk
14364,109,8,3717.35,464.67,0.985,High Risk
15069,179,1,1109.53,1109.53,0.985,High Risk
17486,261,1,396.87,396.87,0.985,High Risk
16718,369,1,606.05,606.05,0.985,High Risk
16022,260,1,602.63,602.63,0.985,High Risk
17774,97,4,1213.73,303.43,0.985,High Risk
15535,173,4,502.9,125.72,0.985,High Risk
17874,185,6,683.46,113.91,0.985,High Risk
17085,123,5,1562.4,312.48,0.984,High Risk
14411,311,1,1063.0,1063.0,0.984,High Risk
15596,101,5,1406.59,281.32,0.984,High Risk
13744,95,2,1080.52,540.26,0.984,High Risk
13659,206,2,1563.0,781.5,0.984,High Risk
17358,303,2,360.81,180.4,0.984,High Risk
13925,93,4,678.25,169.56,0.984,High Risk
14154,239,2,1345.62,672.81,0.984,High Risk
15245,134,3,2515.84,838.61,0.984,High Risk
15797,113,4,2207.4,551.85,0.983,High Risk
15938,112,5,404.58,80.92,0.983,High Risk
13003,106,3,149.05,49.68,0.983,High Risk
16820,96,1,497.61,497.61,0.983,High Risk
18024,153,2,389.78,194.89,0.983,High Risk
15424,254,2,383.34,191.67,0.983,High Risk
15569,104,5,1375.71,275.14,0.983,High Risk
16152,269,1,1829.04,1829.04,0.983,High Risk
17320,100,3,1200.62,400.21,0.983,High Risk
15920,154,4,167.5,41.88,0.982,High Risk
13931,96,2,1237.53,618.76,0.982,High Risk
16842,101,3,1264.19,421.4,0.982,High Risk
12875,143,2,343.23,171.62,0.982,High Risk
13593,108,5,2011.88,402.38,0.982,High Risk
15700,172,2,696.68,348.34,0.981,High Risk
15812,107,5,1801.14,360.23,0.981,High Risk
14224,110,4,1009.73,252.43,0.981,High Risk
17406,333,3,2184.42,728.14,0.981,High Risk
13140,108,3,422.47,140.82,0.981,High Risk
12853,135,6,1957.1,326.18,0.981,High Risk
14875,108,2,1465.32,732.66,0.981,High Risk
16927,116,3,543.05,181.02,0.981,High Risk
16244,212,2,1522.75,761.38,0.981,High Risk
17692,127,4,740.94,185.24,0.98,High Risk
12915,149,2,363.65,181.82,0.98,High Risk
13802,139,3,4599.42,1533.14,0.98,High Risk
13819,302,3,1140.35,380.12,0.98,High Risk
16551,96,3,922.12,307.37,0.98,High Risk
17126,152,5,989.45,197.89,0.98,High Risk
16816,103,4,417.06,104.26,0.979,High Risk
15032,256,3,4959.1,1653.03,0.979,High Risk
14407,107,6,2157.73,359.62,0.979,High Risk
14584,169,4,1033.06,258.26,0.979,High Risk
16755,114,3,1475.43,491.81,0.979,High Risk
14459,155,1,1837.92,1837.92,0.979,High Risk
18222,93,1,443.0,443.0,0.978,High Risk
15885,93,3,379.35,126.45,0.978,High Risk
16112,143,4,195.74,48.94,0.978,High Risk
17337,151,4,1981.06,495.26,0.978,High Risk
14461,148,3,2103.06,701.02,0.978,High Risk
15192,120,3,1044.32,348.11,0.978,High Risk
14009,198,2,695.61,347.8,0.978,High Risk
17256,107,2,240.0,120.0,0.978,High Risk
15889,157,2,420.07,210.04,0.978,High Risk
13280,122,3,798.46,266.15,0.977,High Risk
13889,93,1,416.9,416.9,0.977,High Risk
16419,113,6,958.71,159.78,0.977,High Risk
13631,100,11,3070.42,279.13,0.977,High Risk
13240,96,4,663.65,165.91,0.977,High Risk
18121,149,2,653.3,326.65,0.977,High Risk
17560,95,5,854.95,170.99,0.977,High Risk
14828,197,3,2139.76,713.25,0.976,High Risk
15512,156,2,121.0,60.5,0.976,High Risk
15098,182,3,39916.5,13305.5,0.976,High Risk
17991,225,2,93.35,46.68,0.976,High Risk
12840,144,4,2726.77,681.69,0.976,High Risk
13489,105,4,449.52,112.38,0.976,High Risk
13093,276,8,7832.47,979.06,0.976,High Risk
17400,126,5,2097.84,419.57,0.975,High Risk
18260,173,6,2628.35,438.06,0.975,High Risk
16754,372,1,2002.4,2002.4,0.975,High Risk
12947,144,6,1603.99,267.33,0.975,High Risk
15198,92,2,193.64,96.82,0.975,High Risk
16698,227,2,1998.0,999.0,0.975,High Risk
17341,157,3,682.29,227.43,0.975,High Risk
17869,107,5,428.18,85.64,0.974,High Risk
17259,148,2,581.23,290.62,0.974,High Risk
15641,105,4,1887.2,471.8,0.973,High Risk
15749,235,3,44534.3,14844.77,0.973,High Risk
16828,93,2,128.5,64.25,0.973,High Risk
18093,93,4,2106.52,526.63,0.973,High Risk
12916,139,4,2944.95,736.24,0.972,High Risk
18073,114,12,3859.82,321.65,0.972,High Risk
18037,154,6,70.02,11.67,0.972,High Risk
14573,180,9,1639.82,182.2,0.971,High Risk
15665,168,2,2222.21,1111.1,0.971,High Risk
17597,214,1,2044.37,2044.37,0.971,High Risk
13851,96,3,2651.46,883.82,0.971,High Risk
16499,360,2,365.45,182.72,0.97,High Risk
15462,94,3,234.6,78.2,0.97,High Risk
15235,218,12,2247.51,187.29,0.97,High Risk
12346,326,1,77183.6,77183.6,0.97,High Risk
17146,106,3,749.78,249.93,0.969,High Risk
13135,197,1,3096.0,3096.0,0.968,High Risk
16835,128,2,180.85,90.42,0.968,High Risk
15372,137,1,2007.4,2007.4,0.967,High Risk
15508,189,6,1000.27,166.71,0.967,High Risk
14682,188,2,52.0,26.0,0.967,High Risk
12980,158,9,7374.9,819.43,0.967,High Risk
17050,96,6,3185.64,530.94,0.967,High Risk
17850,372,34,5391.21,158.56,0.967,High Risk
16654,141,4,601.27,150.32,0.966,High Risk
12942,131,3,675.6,225.2,0.966,High Risk
14210,106,6,1905.84,317.64,0.966,High Risk
13952,218,2,3251.07,1625.54,0.965,High Risk
16027,92,6,934.62,155.77,0.964,High Risk
15379,169,7,3703.29,529.04,0.964,High Risk
15689,120,2,254.1,127.05,0.963,High Risk
15808,306,4,3651.27,912.82,0.963,High Risk
15491,95,6,3100.09,516.68,0.962,High Risk
13402,127,2,621.23,310.62,0.962,High Risk
16919,156,11,2592.25,235.66,0.962,High Risk
16180,100,8,10254.18,1281.77,0.962,High Risk
13564,144,3,1724.67,574.89,0.961,High Risk
13082,126,9,3613.63,401.51,0.961,High Risk
16725,302,7,758.27,108.32,0.96,High Risk
16553,163,12,5719.82,476.65,0.959,High Risk
17189,106,2,383.75,191.88,0.958,High Risk
16550,109,5,2298.97,459.79,0.957,High Risk
17339,94,2,243.36,121.68,0.954,High Risk
18087,98,2,4055.72,2027.86,0.948,High Risk
16083,101,2,1317.62,658.81,0.945,High Risk
14472,104,8,1852.67,231.58,0.943,High Risk
13869,123,4,3083.65,770.91,0.943,High Risk
17722,96,4,2424.04,606.01,0.938,High Risk
14078,102,6,1049.37,174.9,0.936,High Risk
14410,92,9,1100.27,122.25,0.935,High Risk
14344,127,8,889.93,111.24,0.933,High Risk
13027,114,6,6912.0,1152.0,0.931,High Risk
14565,96,4,3099.12,774.78,0.929,High Risk
13848,92,3,1255.0,418.33,0.924,High Risk
14414,92,7,1496.98,213.85,0.91,High Risk
15581,121,13,3675.77,282.75,0.909,High Risk
14915,91,2,307.48,153.74,0.908,High Risk
16456,99,5,2158.18,431.64,0.889,High Risk
14628,91,2,671.96,335.98,0.885,High Risk
16723,91,2,576.4,288.2,0.876,High Risk
15652,91,1,337.74,337.74,0.875,High Risk
13748,96,5,948.25,189.65,0.874,High Risk
15260,100,7,1810.77,258.68,0.856,High Risk
17460,94,6,622.43,103.74,0.847,High Risk
15035,90,1,252.73,252.73,0.105,Medium Risk
14837,90,4,1649.5,412.38,0.079,Medium Risk
13372,90,1,378.64,378.64,0.078,Medium Risk
15939,90,15,6115.01,407.67,0.067,Medium Risk
16384,90,2,584.5,292.25,0.06,Medium Risk
13124,90,3,3756.33,1252.11,0.049,Medium Risk
15636,90,2,724.76,362.38,0.047,Medium Risk
17786,85,2,266.85,133.43,0.039,Medium Risk
16984,88,2,4459.52,2229.76,0.039,Medium Risk
15980,89,3,2398.86,799.62,0.035,Medium Risk
18251,87,1,4314.72,4314.72,0.035,Medium Risk
15516,45,3,62.43,20.81,0.032,Medium Risk
15060,8,4,294.25,73.56,0.032,Medium Risk
17846,85,1,2033.1,2033.1,0.032,Medium Risk
13079,4,5,220.1,44.02,0.031,Medium Risk
16652,59,7,6773.97,967.71,0.03,Medium Risk
16258,45,5,5203.51,1040.7,0.029,Medium Risk
12830,38,6,6814.64,1135.77,0.029,Medium Risk
13277,16,4,258.4,64.6,0.029,Medium Risk
14096,4,17,65164.79,3833.22,0.029,Medium Risk
16745,87,17,7180.7,422.39,0.029,Medium Risk
12749,4,5,4090.88,818.18,0.028,Medium Risk
13555,74,4,4098.88,1024.72,0.028,Medium Risk
14287,8,3,176.63,58.88,0.027,Medium Risk
15673,88,4,2726.23,681.56,0.027,Medium Risk
17509,58,8,6083.64,760.46,0.027,Medium Risk
18139,18,6,8438.34,1406.39,0.027,Medium Risk
14145,47,4,3742.2,935.55,0.027,Medium Risk
16892,1,5,518.19,103.64,0.027,Medium Risk
15195,3,1,3861.0,3861.0,0.026,Medium Risk
18036,32,3,403.12,134.37,0.026,Medium Risk
16000,3,3,12393.7,4131.23,0.026,Medium Risk
13422,64,1,2626.3,2626.3,0.026,Medium Risk
13334,82,3,3502.32,1167.44,0.026,Medium Risk
15947,83,1,1708.24,1708.24,0.026,Medium Risk
13611,89,3,1154.4,384.8,0.025,Medium Risk
17173,5,8,3766.6,470.82,0.025,Medium Risk
18236,30,6,882.24,147.04,0.025,Medium Risk
17084,35,2,2747.99,1374.0,0.025,Medium Risk
17061,74,11,5232.23,475.66,0.025,Medium Risk
17354,51,1,1393.06,1393.06,0.024,Medium Risk
17313,31,1,2328.84,2328.84,0.024,Medium Risk
14212,90,1,1070.48,1070.48,0.024,Medium Risk
16462,74,3,136.0,45.33,0.024,Medium Risk
18008,70,9,2116.19,235.13,0.024,Medium Risk
16281,72,1,2062.06,2062.06,0.024,Medium Risk
15341,81,1,2020.52,2020.52,0.024,Medium Risk
14547,4,8,3974.75,496.84,0.024,Medium Risk
16475,88,4,544.3,136.07,0.024,Medium Risk
16342,75,4,322.41,80.6,0.024,Medium Risk
14836,10,3,102.45,34.15,0.024,Medium Risk
16253,67,2,3683.86,1841.93,0.024,Medium Risk
17919,88,1,1304.04,1304.04,0.024,Medium Risk
16101,71,1,1290.7,1290.7,0.024,Medium Risk
17037,88,1,1267.32,1267.32,0.024,Medium Risk
13878,55,1,1271.57,1271.57,0.024,Medium Risk
14385,9,3,202.11,67.37,0.023,Medium Risk
15152,10,13,4745.69,365.05,0.023,Medium Risk
16446,1,2,168472.5,84236.25,0.022,Medium Risk
13344,68,3,2511.69,837.23,0.022,Medium Risk
15786,46,3,4919.0,1639.67,0.022,Medium Risk
15804,1,13,4206.39,323.57,0.022,Medium Risk
17852,12,2,114.34,57.17,0.022,Medium Risk
14887,79,1,1862.0,1862.0,0.022,Medium Risk
14164,71,2,1631.77,815.88,0.022,Medium Risk
17651,12,10,3945.0,394.5,0.021,Medium Risk
13365,34,2,2225.37,1112.68,0.021,Medium Risk
16800,11,1,1162.65,1162.65,0.021,Medium Risk
17848,81,9,901.2,100.13,0.021,Medium Risk
13038,80,3,908.46,302.82,0.021,Medium Risk
16751,31,1,1764.72,1764.72,0.021,Medium Risk
16380,61,1,1743.15,1743.15,0.021,Medium Risk
14910,3,4,434.35,108.59,0.021,Medium Risk
15996,88,6,1032.58,172.1,0.021,Medium Risk
16986,30,2,1873.2,936.6,0.021,Medium Risk
15241,67,8,1756.44,219.56,0.021,Medium Risk
17311,78,2,1384.85,692.42,0.021,Medium Risk
14307,89,6,2995.72,499.29,0.02,Medium Risk
15764,88,6,3279.97,546.66,0.02,Medium Risk
17027,79,6,877.56,146.26,0.02,Medium Risk
13435,5,7,3809.89,544.27,0.02,Medium Risk
17376,71,2,203.2,101.6,0.02,Medium Risk
18155,75,3,371.62,123.87,0.02,Medium Risk
13384,31,7,4151.93,593.13,0.02,Medium Risk
15206,10,4,420.3,105.08,0.019,Medium Risk
17033,86,3,1030.14,343.38,0.019,Medium Risk
18045,45,1,178.34,178.34,0.019,Medium Risk
16053,33,2,1511.95,755.98,0.019,Medium Risk
15791,44,2,1612.69,806.34,0.019,Medium Risk
16240,24,2,3718.8,1859.4,0.019,Medium Risk
16414,22,2,126.25,63.12,0.019,Medium Risk
16620,4,2,178.96,89.48,0.019,Medium Risk
15526,33,2,148.44,74.22,0.019,Medium Risk
14342,21,4,668.56,167.14,0.019,Medium Risk
16906,82,4,559.59,139.9,0.019,Medium Risk
16372,33,2,355.73,177.86,0.019,Medium Risk
16535,5,1,593.75,593.75,0.018,Medium Risk
16774,68,4,661.52,165.38,0.018,Medium Risk
13666,60,3,84.65,28.22,0.018,Medium Risk
18034,22,2,418.68,209.34,0.018,Medium Risk
16098,88,7,2005.63,286.52,0.018,Medium Risk
16729,38,21,7205.33,343.11,0.018,Medium Risk
15830,38,1,576.0,576.0,0.017,Medium Risk
13539,86,3,631.34,210.45,0.017,Medium Risk
15187,2,16,4777.18,298.57,0.017,Medium Risk
14541,59,8,1453.35,181.67,0.017,Medium Risk
14808,40,8,2718.6,339.82,0.017,Medium Risk
12871,84,2,380.64,190.32,0.017,Medium Risk
16440,8,5,3640.67,728.13,0.017,Medium Risk
13141,85,5,2388.75,477.75,0.017,Medium Risk
14798,53,3,173.74,57.91,0.017,Medium Risk
17528,1,8,3628.5,453.56,0.017,Medium Risk
16261,17,4,728.54,182.14,0.016,Medium Risk
15675,81,3,323.69,107.9,0.016,Medium Risk
14177,86,4,549.46,137.36,0.016,Medium Risk
16229,87,2,1010.6,505.3,0.016,Medium Risk
14753,87,1,563.15,563.15,0.016,Medium Risk
16345,44,1,565.46,565.46,0.016,Medium Risk
16573,85,2,663.61,331.8,0.016,Medium Risk
14623,32,5,886.7,177.34,0.016,Medium Risk
13868,7,2,3192.54,1596.27,0.016,Medium Risk
13763,63,1,1714.96,1714.96,0.016,Medium Risk
15872,15,2,316.25,158.12,0.016,Medium Risk
16960,39,3,507.05,169.02,0.016,Medium Risk
16764,4,13,2790.95,214.69,0.015,Medium Risk
14567,57,2,1530.36,765.18,0.015,Medium Risk
13224,60,2,2155.95,1077.97,0.015,Medium Risk
14820,21,4,507.29,126.82,0.015,Medium Risk
17024,45,3,95.85,31.95,0.015,Medium Risk
17370,73,4,446.18,111.54,0.015,Medium Risk
15521,40,8,3000.2,375.02,0.015,Medium Risk
17345,15,4,519.69,129.92,0.015,Medium Risk
15756,61,4,528.01,132.0,0.015,Medium Risk
13364,71,1,134.96,134.96,0.015,Medium Risk
14174,33,1,134.46,134.46,0.015,Medium Risk
15113,10,3,3509.43,1169.81,0.015,Medium Risk
18059,23,3,306.46,102.15,0.015,Medium Risk
15329,39,3,1049.7,349.9,0.014,Medium Risk
14995,39,2,231.98,115.99,0.014,Medium Risk
17979,36,4,732.41,183.1,0.014,Medium Risk
18040,19,2,357.2,178.6,0.014,Medium Risk
12842,70,2,1118.99,559.5,0.014,Medium Risk
18189,78,2,1090.24,545.12,0.014,Medium Risk
15410,84,8,3450.84,431.36,0.014,Medium Risk
17357,24,2,384.39,192.2,0.014,Medium Risk
16884,38,2,429.84,214.92,0.014,Medium Risk
17253,18,1,178.26,178.26,0.014,Medium Risk
17384,19,2,336.4,168.2,0.014,Medium Risk
15145,4,4,1194.73,298.68,0.014,Medium Risk
14071,4,8,1437.57,179.7,0.014,Medium Risk
17772,11,2,173.45,86.72,0.014,Medium Risk
16412,54,1,135.99,135.99,0.014,Medium Risk
15419,25,1,135.86,135.86,0.014,Medium Risk
13643,31,3,519.44,173.15,0.014,Medium Risk
18094,82,7,3017.3,431.04,0.014,Medium Risk
16934,55,2,931.03,465.52,0.014,Medium Risk
17100,18,2,971.74,485.87,0.014,Medium Risk
17608,33,2,191.99,96.0,0.014,Medium Risk
18273,2,3,204.0,68.0,0.014,Medium Risk
17898,85,2,152.06,76.03,0.014,Medium Risk
17771,57,2,245.81,122.9,0.013,Medium Risk
15393,16,2,231.86,115.93,0.013,Medium Risk
14474,46,1,547.66,547.66,0.013,Medium Risk
17523,11,4,652.74,163.18,0.013,Medium Risk
13366,50,1,56.16,56.16,0.013,Medium Risk
16182,72,4,6617.65,1654.41,0.013,Medium Risk
16818,11,11,3349.57,304.51,0.013,Medium Risk
13247,18,4,501.12,125.28,0.013,Medium Risk
16266,74,7,861.89,123.13,0.013,Medium Risk
18105,38,1,113.48,113.48,0.013,Medium Risk
14236,81,2,490.86,245.43,0.013,Medium Risk
16209,89,5,2262.62,452.52,0.013,Medium Risk
13849,52,2,1537.95,768.98,0.013,Medium Risk
16809,23,5,914.69,182.94,0.013,Medium Risk
16804,23,3,536.99,179.0,0.013,Medium Risk
15978,77,1,1098.78,1098.78,0.013,Medium Risk
15216,88,1,96.6,96.6,0.013,Medium Risk
17078,36,2,378.2,189.1,0.013,Medium Risk
17109,29,6,881.29,146.88,0.013,Medium Risk
17679,53,2,1992.11,996.06,0.013,Medium Risk
18232,82,4,592.97,148.24,0.013,Medium Risk
15468,51,2,467.51,233.76,0.013,Medium Risk
13792,66,2,195.55,97.78,0.013,Medium Risk
16399,19,2,408.02,204.01,0.013,Medium Risk
16942,13,9,1904.99,211.67,0.013,Medium Risk
15228,66,4,3386.71,846.68,0.013,Medium Risk
12909,40,5,2178.67,435.73,0.013,Medium Risk
14644,68,2,830.76,415.38,0.013,Medium Risk
15782,10,3,2614.74,871.58,0.012,Medium Risk
17317,46,3,2600.34,866.78,0.012,Medium Risk
13928,11,4,464.57,116.14,0.012,Medium Risk
14132,2,11,3586.03,326.0,0.012,Medium Risk
15068,46,2,553.36,276.68,0.012,Medium Risk
14173,11,4,450.84,112.71,0.012,Medium Risk
15436,12,3,1067.75,355.92,0.012,Medium Risk
16354,63,2,395.8,197.9,0.012,Medium Risk
14456,5,9,3017.28,335.25,0.012,Medium Risk
14921,30,2,1316.07,658.04,0.012,Medium Risk
15339,66,2,574.07,287.04,0.012,Medium Risk
13260,61,1,557.62,557.62,0.012,Medium Risk
16330,18,3,251.91,83.97,0.012,Medium Risk
17892,56,3,244.1,81.37,0.012,Medium Risk
14535,60,3,2854.84,951.61,0.012,Medium Risk
15847,38,2,389.27,194.64,0.012,Medium Risk
13232,13,7,1328.35,189.76,0.012,Medium Risk
13989,66,2,1266.08,633.04,0.012,Medium Risk
13962,22,2,169.55,84.78,0.012,Medium Risk
17562,14,7,1122.38,160.34,0.012,Medium Risk
13220,78,4,819.29,204.82,0.012,Medium Risk
18112,12,2,352.69,176.34,0.012,Medium Risk
15819,49,4,1905.45,476.36,0.012,Medium Risk
16121,57,2,854.66,427.33,0.012,Medium Risk
16735,79,5,2247.41,449.48,0.012,Medium Risk
17169,58,2,835.78,417.89,0.012,Medium Risk
14862,26,2,841.2,420.6,0.012,Medium Risk
16362,32,5,709.99,142.0,0.012,Medium Risk
13899,16,2,388.52,194.26,0.012,Medium Risk
15073,10,3,1043.41,347.8,0.012,Medium Risk
13867,31,3,1005.09,335.03,0.012,Medium Risk
18170,33,3,980.31,326.77,0.012,Medium Risk
13592,36,4,247.96,61.99,0.012,Medium Risk
16778,74,2,245.94,122.97,0.011,Medium Risk
16875,67,5,2095.53,419.11,0.011,Medium Risk
14948,23,6,1101.97,183.66,0.011,Medium Risk
13725,50,8,1980.56,247.57,0.011,Medium Risk
16629,74,2,408.63,204.32,0.011,Medium Risk
16243,34,2,409.1,204.55,0.011,Medium Risk
14844,64,4,3189.81,797.45,0.011,Medium Risk
13340,45,7,10736.48,1533.78,0.011,Medium Risk
15506,23,3,972.08,324.03,0.011,Medium Risk
17405,1,3,1031.41,343.8,0.011,Medium Risk
15839,33,3,1048.49,349.5,0.011,Medium Risk
15416,65,4,3984.32,996.08,0.011,Medium Risk
14655,8,4,1932.23,483.06,0.011,Medium Risk
15251,9,11,10484.99,953.18,0.011,Medium Risk
13827,58,3,409.8,136.6,0.011,Medium Risk
14147,78,2,483.4,241.7,0.011,Medium Risk
13743,3,7,1341.6,191.66,0.011,Medium Risk
17835,3,3,342.24,114.08,0.011,Medium Risk
13320,78,4,1532.2,383.05,0.011,Medium Risk
15840,59,2,355.56,177.78,0.011,Medium Risk
14690,44,2,355.05,177.52,0.011,Medium Risk
16706,37,3,531.35,177.12,0.011,Medium Risk
15531,8,2,1972.39,986.2,0.011,Medium Risk
16685,61,2,324.24,162.12,0.011,Medium Risk
17388,78,4,1259.56,314.89,0.011,Medium Risk
17299,12,4,656.61,164.15,0.011,Medium Risk
15067,78,3,1744.76,581.59,0.011,Medium Risk
13058,25,3,271.4,90.47,0.011,Medium Risk
16933,1,2,563.23,281.62,0.011,Medium Risk
15579,69,2,327.6,163.8,0.011,Medium Risk
13308,23,3,1385.51,461.84,0.011,Medium Risk
17932,29,3,1331.57,443.86,0.011,Medium Risk
16667,68,2,567.18,283.59,0.011,Medium Risk
17232,3,2,417.77,208.88,0.011,Medium Risk
12886,68,2,1378.4,689.2,0.01,Medium Risk
13131,23,3,1073.3,357.77,0.01,Medium Risk
13544,40,2,276.06,138.03,0.01,Medium Risk
14101,74,6,5976.79,996.13,0.01,Medium Risk
16441,67,2,381.2,190.6,0.01,Medium Risk
16882,67,3,705.12,235.04,0.01,Medium Risk
17002,86,3,1493.73,497.91,0.01,Medium Risk
13571,13,12,2088.94,174.08,0.01,Medium Risk
15522,33,2,397.99,199.0,0.01,Medium Risk
18154,3,2,399.19,199.6,0.01,Medium Risk
15429,27,2,397.35,198.68,0.01,Medium Risk
15883,2,2,396.48,198.24,0.01,Medium Risk
17864,13,3,554.85,184.95,0.01,Medium Risk
14389,65,2,1043.46,521.73,0.01,Medium Risk
16668,15,6,306.72,51.12,0.01,Medium Risk
15367,57,4,1877.59,469.4,0.01,Medium Risk
13995,15,5,1393.69,278.74,0.01,Medium Risk
15123,7,2,2199.31,1099.66,0.01,Medium Risk
16018,39,2,408.9,204.45,0.01,Medium Risk
16239,57,2,414.2,207.1,0.01,Medium Risk
15186,14,2,411.41,205.7,0.01,Medium Risk
15184,29,2,402.2,201.1,0.01,Medium Risk
14675,16,1,596.36,596.36,0.01,Medium Risk
15720,24,1,598.73,598.73,0.01,Medium Risk
16732,32,1,603.75,603.75,0.01,Medium Risk
13536,1,7,3444.39,492.06,0.01,Medium Risk
16940,52,3,3049.88,1016.63,0.01,Medium Risk
15255,67,1,890.85,890.85,0.01,Medium Risk
12847,22,1,843.64,843.64,0.01,Medium Risk
15066,53,1,893.59,893.59,0.01,Medium Risk
16108,85,1,842.5,842.5,0.01,Medium Risk
13689,63,1,910.0,910.0,0.01,Medium Risk
15576,38,1,921.37,921.37,0.01,Medium Risk
14015,53,1,917.34,917.34,0.01,Medium Risk
13979,73,1,869.87,869.87,0.01,Medium Risk
16837,31,11,3170.98,288.27,0.01,Medium Risk
15205,85,2,653.24,326.62,0.01,Medium Risk
18255,89,1,103.3,103.3,0.01,Medium Risk
15494,21,2,1280.58,640.29,0.01,Medium Risk
14894,85,1,655.75,655.75,0.01,Medium Risk
16127,39,1,656.25,656.25,0.01,Medium Risk
15677,49,1,657.23,657.23,0.01,Medium Risk
14725,25,1,655.58,655.58,0.01,Medium Risk
16056,45,1,650.75,650.75,0.01,Medium Risk
16708,46,1,656.63,656.63,0.01,Medium Risk
15134,15,8,1387.99,173.5,0.01,Medium Risk
15737,15,8,1188.12,148.52,0.01,Medium Risk
13316,37,4,5732.93,1433.23,0.01,Medium Risk
15467,9,3,524.88,174.96,0.01,Medium Risk
18079,45,4,3613.15,903.29,0.01,Medium Risk
14792,64,1,6.2,6.2,0.01,Medium Risk
16878,84,1,13.3,13.3,0.01,Medium Risk
13256,14,1,0.0,0.0,0.01,Medium Risk
16478,25,3,331.0,110.33,0.01,Medium Risk
14035,29,5,1428.02,285.6,0.01,Medium Risk
15201,87,5,1236.54,247.31,0.01,Medium Risk
16953,30,1,20.8,20.8,0.01,Medium Risk
17986,56,1,20.8,20.8,0.01,Medium Risk
13208,59,6,1217.65,202.94,0.009,Medium Risk
15853,52,1,110.8,110.8,0.009,Medium Risk
17038,30,1,112.4,112.4,0.009,Medium Risk
17957,66,1,111.68,111.68,0.009,Medium Risk
15610,52,1,112.46,112.46,0.009,Medium Risk
13193,61,1,112.08,112.08,0.009,Medium Risk
18270,38,2,283.15,141.58,0.009,Medium Risk
13704,5,9,2308.06,256.45,0.009,Medium Risk
14893,10,2,1237.85,618.93,0.009,Medium Risk
16750,45,5,623.93,124.79,0.009,Medium Risk
15484,1,4,3590.41,897.6,0.009,Medium Risk
15886,60,1,181.09,181.09,0.009,Medium Risk
17904,21,1,181.07,181.07,0.009,Medium Risk
16594,75,1,181.09,181.09,0.009,Medium Risk
13710,32,1,180.48,180.48,0.009,Medium Risk
14488,68,1,1064.28,1064.28,0.009,Medium Risk
16563,54,1,1077.74,1077.74,0.009,Medium Risk
13635,68,1,1071.03,1071.03,0.009,Medium Risk
17727,15,1,1060.25,1060.25,0.009,Medium Risk
13853,57,1,1090.14,1090.14,0.009,Medium Risk
17160,31,6,3518.03,586.34,0.009,Medium Risk
13283,60,2,93.66,46.83,0.009,Medium Risk
13529,79,2,307.76,153.88,0.009,Medium Risk
14851,23,2,511.35,255.68,0.009,Medium Risk
15571,12,4,650.43,162.61,0.009,Medium Risk
14349,10,1,133.5,133.5,0.009,Medium Risk
15343,87,1,364.5,364.5,0.009,Medium Risk
17063,21,7,1461.14,208.73,0.009,Medium Risk
13292,39,2,578.94,289.47,0.009,Medium Risk
15489,23,3,1134.28,378.09,0.009,Medium Risk
13991,12,6,852.88,142.15,0.009,Medium Risk
15493,33,5,1953.41,390.68,0.009,Medium Risk
13930,58,2,337.34,168.67,0.009,Medium Risk
15645,19,1,612.01,612.01,0.009,Medium Risk
16454,45,2,6.9,3.45,0.009,Medium Risk
13278,41,1,542.73,542.73,0.009,Medium Risk
16211,89,1,547.02,547.02,0.009,Medium Risk
17806,11,1,546.04,546.04,0.009,Medium Risk
13390,75,1,544.08,544.08,0.009,Medium Risk
17520,54,1,546.81,546.81,0.009,Medium Risk
16841,37,6,1869.82,311.64,0.009,Medium Risk
14306,51,2,2093.32,1046.66,0.009,Medium Risk
13404,1,2,252.49,126.24,0.009,Medium Risk
12924,88,4,933.7,233.42,0.009,Medium Risk
15026,80,3,469.0,156.33,0.009,Medium Risk
13761,50,2,1070.65,535.33,0.009,Medium Risk
16200,4,2,1068.87,534.44,0.009,Medium Risk
13481,46,5,1804.56,360.91,0.009,Medium Risk
17921,64,4,820.23,205.06,0.009,Medium Risk
17594,85,2,993.18,496.59,0.009,Medium Risk
15754,51,3,458.57,152.86,0.009,Medium Risk
15518,64,8,1921.55,240.19,0.009,Medium Risk
16232,44,4,990.88,247.72,0.009,Medium Risk
13651,35,2,94.2,47.1,0.009,Medium Risk
15051,23,3,1383.36,461.12,0.009,Medium Risk
16479,10,2,300.83,150.42,0.009,Medium Risk
17064,59,3,855.45,285.15,0.009,Medium Risk
14765,29,3,254.11,84.7,0.009,Medium Risk
16379,4,4,2157.4,539.35,0.009,Medium Risk
16542,54,1,119.62,119.62,0.009,Medium Risk
18015,4,1,120.03,120.03,0.009,Medium Risk
13182,45,1,121.18,121.18,0.009,Medium Risk
16009,22,4,972.11,243.03,0.009,Medium Risk
16624,81,2,810.57,405.28,0.009,Medium Risk
13552,66,12,3740.07,311.67,0.009,Medium Risk
14976,57,7,790.86,112.98,0.009,Medium Risk
13657,11,2,382.14,191.07,0.009,Medium Risk
15863,26,2,68.84,34.42,0.009,Medium Risk
15214,2,8,1661.44,207.68,0.009,Medium Risk
14557,85,1,788.38,788.38,0.009,Medium Risk
13336,77,1,795.12,795.12,0.009,Medium Risk
