CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue,TenureDays,Churned
15723,365,1,190.70000000000002,2010-12-10 11:12:00,2010-12-10 11:12:00,190.7,0,1
15724,201,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,109.12,83,1
15725,15,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,415.25,0,0
15727,17,7,5159.06,2010-12-15 15:47:00,2011-11-23 12:36:00,737.01,342,0
15729,213,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,85.0,0,1
15730,66,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,373.63,140,0
15732,212,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,147.06,159,1
15733,283,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,162.3,0,1
15734,115,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,669.72,85,1
15737,15,8,1188.1200000000001,2011-04-11 10:01:00,2011-11-25 11:21:00,148.52,228,0
15738,19,16,4812.42,2010-12-02 12:50:00,2011-11-21 08:26:00,300.78,353,0
15739,66,1,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,449.12,0,0
15740,49,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,154.88,0,0
15743,16,4,775.96,2011-06-08 10:14:00,2011-11-23 17:19:00,193.99,168,0
15744,78,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,34.8,0,0
15745,19,4,1094.5900000000001,2011-04-17 13:04:00,2011-11-20 13:45:00,273.65,217,0
15746,134,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,196.88,0,1
15747,13,3,946.64,2011-06-20 11:30:00,2011-11-27 12:26:00,315.55,160,0
15748,40,1,144.36,2011-10-30 12:51:00,2011-10-30 12:51:00,144.36,0,0
15749,235,3,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,14844.77,97,1
15750,3,8,2463.05,2010-12-08 10:36:00,2011-12-07 12:34:00,307.88,364,0
15752,40,7,2626.6,2010-12-02 09:43:00,2011-10-31 11:37:00,375.23,333,0
15753,305,1,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,79.2,0,1
15754,51,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,152.86,195,0
15755,10,6,2364.25,2011-02-18 11:53:00,2011-11-29 14:57:00,394.04,284,0
15756,61,4,528.01,2011-04-04 14:00:00,2011-10-09 13:30:00,132.0,187,0
15757,66,2,714.42,2011-05-06 11:40:00,2011-10-05 12:14:00,357.21,152,0
15758,25,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,205.25,0,0
15759,218,3,253.04000000000002,2010-12-16 15:29:00,2011-05-05 15:13:00,84.35,139,1
15762,65,2,583.75,2011-09-23 15:17:00,2011-10-05 16:15:00,291.88,12,0
15763,32,2,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,543.46,45,0
15764,88,6,3279.9700000000003,2011-03-08 09:23:00,2011-09-12 17:58:00,546.66,188,0
15766,64,1,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,315.06,0,0
15768,116,3,621.83,2011-04-28 09:20:00,2011-08-16 10:48:00,207.28,110,1
15769,7,26,56252.72,2010-12-03 15:16:00,2011-12-02 13:52:00,2163.57,363,0
15773,6,1,635.6800000000001,2011-12-04 12:48:00,2011-12-04 12:48:00,635.68,0,0
15774,69,1,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,270.8,0,0
15775,245,1,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,104.9,0,1
15776,133,1,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,241.62,0,1
15777,241,4,1047.1100000000001,2010-12-13 16:38:00,2011-04-12 16:43:00,261.78,120,1
15780,184,3,475.28000000000003,2010-12-17 11:43:00,2011-06-09 12:01:00,158.43,174,1
15781,25,3,345.46000000000004,2011-02-07 09:15:00,2011-11-14 14:57:00,115.15,280,0
15782,10,3,2614.74,2011-09-11 14:29:00,2011-11-30 10:49:00,871.58,79,0
15783,11,1,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,246.3,0,0
15785,33,5,2328.9700000000003,2011-02-17 14:17:00,2011-11-07 11:33:00,465.79,262,0
15786,46,3,4919.0,2011-08-17 13:33:00,2011-10-24 14:13:00,1639.67,68,0
15787,26,3,933.26,2011-10-09 13:11:00,2011-11-13 14:55:00,311.09,35,0
15789,358,1,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,351.3,0,1
15790,10,1,218.75,2011-11-29 14:53:00,2011-11-29 14:53:00,218.75,0,0
15791,44,2,1612.69,2011-05-19 15:15:00,2011-10-27 10:14:00,806.34,160,0
15793,15,3,965.61,2011-03-16 10:45:00,2011-11-25 09:31:00,321.87,253,0
15795,150,1,610.01,2011-07-13 10:43:00,2011-07-13 10:43:00,610.01,0,1
15796,1,8,2708.61,2011-02-10 15:40:00,2011-12-08 19:55:00,338.58,301,0
15797,113,4,2207.4,2011-01-24 15:47:00,2011-08-18 17:04:00,551.85,206,1
15799,76,3,884.14,2011-01-09 15:13:00,2011-09-25 12:46:00,294.71,258,0
15800,107,2,696.89,2011-04-07 12:39:00,2011-08-24 14:23:00,348.44,139,1
15801,46,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,354.65,63,0
15802,143,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,451.42,0,1
15803,51,1,415.82000000000005,2011-10-19 14:56:00,2011-10-19 14:56:00,415.82,0,0
15804,1,13,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,323.57,198,0
15805,23,17,5488.18,2010-12-10 09:33:00,2011-11-16 16:32:00,322.83,341,0
15806,46,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,261.53,230,0
15807,50,3,903.9,2011-09-23 14:43:00,2011-10-20 14:10:00,301.3,26,0
15808,306,4,3651.27,2010-12-05 13:05:00,2011-02-06 14:33:00,912.82,63,1
15809,36,5,515.77,2011-02-10 11:16:00,2011-11-03 16:40:00,103.15,266,0
15810,79,4,1391.98,2011-02-16 09:11:00,2011-09-22 09:38:00,348.0,218,0
15811,22,6,2218.62,2010-12-09 15:29:00,2011-11-17 15:31:00,369.77,343,0
15812,107,5,1801.14,2011-01-26 12:12:00,2011-08-24 14:19:00,360.23,210,1
15813,208,2,1303.9099999999999,2011-04-14 09:09:00,2011-05-16 08:13:00,651.95,31,1
15814,17,4,1945.3300000000002,2011-10-20 09:04:00,2011-11-23 08:17:00,486.33,33,0
15815,64,5,2100.6,2011-03-25 08:43:00,2011-10-07 12:42:00,420.12,196,0
15819,49,4,1905.45,2011-03-08 09:45:00,2011-10-21 14:50:00,476.36,227,0
15820,320,1,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,206.98,0,1
15821,44,2,570.96,2011-10-09 13:28:00,2011-10-26 15:48:00,285.48,17,0
15822,3,2,885.47,2010-12-15 13:38:00,2011-12-06 14:50:00,442.74,356,0
15823,372,1,15.0,2010-12-02 15:08:00,2010-12-02 15:08:00,15.0,0,1
15825,172,1,532.94,2011-06-20 13:27:00,2011-06-20 13:27:00,532.94,0,1
15826,56,3,1654.31,2011-05-13 10:44:00,2011-10-14 16:05:00,551.44,154,0
15827,73,14,1836.09,2010-12-02 13:06:00,2011-09-27 15:35:00,131.15,299,0
15829,99,2,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,318.07,41,1
15830,38,1,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,576.0,0,0
15831,58,3,794.64,2011-01-19 14:52:00,2011-10-12 13:14:00,264.88,265,0
15832,254,1,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,836.79,0,1
15834,70,4,2225.15,2011-03-07 17:52:00,2011-09-30 14:41:00,556.29,206,0
15835,44,4,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,238.52,286,0
15836,50,1,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,137.37,0,0
15837,65,1,391.98,2011-10-06 09:01:00,2011-10-06 09:01:00,391.98,0,0
15838,11,19,33643.08,2010-12-07 11:26:00,2011-11-28 14:00:00,1770.69,356,0
15839,33,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,349.5,114,0
15840,59,2,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,177.78,113,0
15841,73,4,1224.06,2011-01-05 11:25:00,2011-09-28 12:15:00,306.02,266,0
15843,304,1,118.95,2011-02-09 10:19:00,2011-02-09 10:19:00,118.95,0,1
15844,46,1,130.73999999999998,2011-10-24 15:19:00,2011-10-24 15:19:00,130.74,0,0
15845,18,8,3711.77,2011-01-06 17:19:00,2011-11-22 09:42:00,463.97,319,0
15847,38,2,389.27,2011-02-24 16:46:00,2011-11-01 14:41:00,194.64,249,0
15850,19,2,234.88,2011-06-24 14:16:00,2011-11-20 14:14:00,117.44,148,0
15852,187,2,160.71,2011-05-26 13:26:00,2011-06-06 11:22:00,80.36,10,1
15853,52,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,110.8,0,0
15854,4,12,2969.12,2010-12-13 11:47:00,2011-12-05 13:39:00,247.43,357,0
15855,137,5,712.24,2011-03-21 12:32:00,2011-07-26 10:20:00,142.45,126,1
15856,4,27,16143.64,2010-12-09 13:34:00,2011-12-05 17:09:00,597.91,361,0
15857,19,1,297.0,2011-11-21 12:18:00,2011-11-21 12:18:00,297.0,0,0
15858,16,5,1427.57,2010-12-07 14:31:00,2011-11-24 12:48:00,285.51,351,0
15860,41,8,965.16,2010-12-06 11:38:00,2011-10-30 11:25:00,120.64,327,0
15861,12,8,3146.92,2011-03-17 20:12:00,2011-11-27 15:59:00,393.36,254,0
15862,8,4,832.88,2010-12-01 11:21:00,2011-12-01 13:28:00,208.22,365,0
15863,26,2,68.84,2011-05-31 11:36:00,2011-11-14 12:49:00,34.42,167,0
15864,22,6,1936.32,2011-01-27 16:43:00,2011-11-17 13:32:00,322.72,293,0
15865,41,3,895.13,2011-05-10 11:44:00,2011-10-30 12:43:00,298.38,173,0
15866,101,1,211.89,2011-08-30 14:09:00,2011-08-30 14:09:00,211.89,0,1
15867,5,15,3810.14,2010-12-05 14:17:00,2011-12-04 13:32:00,254.01,363,0
15869,277,2,149.64,2011-03-07 17:19:00,2011-03-07 17:23:00,74.82,0,1
15870,33,1,351.44,2011-11-07 10:58:00,2011-11-07 10:58:00,351.44,0,0
15872,15,2,316.25,2011-11-25 11:54:00,2011-11-25 11:55:00,158.12,0,0
15874,64,7,4405.88,2011-02-28 13:28:00,2011-10-07 12:31:00,629.41,220,0
15877,2,2,490.33,2011-11-22 11:18:00,2011-12-08 11:53:00,245.16,16,0
15880,369,1,329.03,2010-12-05 13:00:00,2010-12-05 13:00:00,329.03,0,1
15881,312,5,501.39,2010-12-10 13:32:00,2011-01-31 16:59:00,100.28,52,1
15882,199,4,516.36,2010-12-06 13:01:00,2011-05-25 11:35:00,129.09,169,1
15883,2,2,396.48,2011-11-06 14:50:00,2011-12-07 17:05:00,198.24,31,0
15885,93,3,379.35,2011-02-03 15:28:00,2011-09-08 10:43:00,126.45,216,1
15886,60,1,181.09,2011-10-10 14:25:00,2011-10-10 14:25:00,181.09,0,0
15888,81,1,168.31,2011-09-20 12:30:00,2011-09-20 12:30:00,168.31,0,0
15889,157,2,420.07,2010-12-05 15:12:00,2011-07-06 11:10:00,210.04,212,1
15891,227,1,511.68,2011-04-27 12:35:00,2011-04-27 12:35:00,511.68,0,1
15894,253,2,258.25,2010-12-05 14:06:00,2011-03-31 13:50:00,129.12,115,1
15895,150,1,179.17,2011-07-13 10:27:00,2011-07-13 10:27:00,179.17,0,1
15897,194,2,208.59,2011-05-29 13:32:00,2011-05-29 13:50:00,104.3,0,1
15898,1,5,1383.83,2010-12-06 11:01:00,2011-12-08 15:23:00,276.77,367,0
15899,369,1,56.25,2010-12-06 10:36:00,2010-12-06 10:36:00,56.25,0,1
15900,24,1,337.28000000000003,2011-11-16 12:19:00,2011-11-16 12:19:00,337.28,0,0
15901,17,3,351.73,2011-07-08 12:18:00,2011-11-23 12:43:00,117.24,138,0
15903,10,7,5126.76,2011-02-17 14:04:00,2011-11-30 08:08:00,732.39,285,0
15904,8,1,164.68,2011-12-01 14:50:00,2011-12-01 14:50:00,164.68,0,0
15906,20,7,1567.69,2011-03-29 13:28:00,2011-11-20 12:24:00,223.96,235,0
15907,4,3,882.72,2011-05-13 13:01:00,2011-12-06 12:21:00,294.24,206,0
15909,174,1,191.94,2011-06-19 10:38:00,2011-06-19 10:38:00,191.94,0,1
15910,1,8,1228.88,2011-01-27 11:55:00,2011-12-09 10:51:00,153.61,315,0
15912,178,2,264.62,2011-04-20 17:10:00,2011-06-14 14:29:00,132.31,54,1
15916,16,8,1502.8600000000001,2010-12-08 13:07:00,2011-11-23 13:46:00,187.86,350,0
15917,248,1,123.1,2011-04-06 10:40:00,2011-04-06 10:40:00,123.1,0,1
15918,191,2,334.23,2011-03-13 15:55:00,2011-06-02 11:42:00,167.12,80,1
15919,20,2,525.69,2010-12-06 11:26:00,2011-11-20 11:28:00,262.85,349,0
15920,154,4,167.5,2011-07-08 15:16:00,2011-07-08 15:31:00,41.88,0,1
15921,173,1,323.03000000000003,2011-06-20 11:03:00,2011-06-20 11:03:00,323.03,0,1
15922,373,1,369.5,2010-12-01 13:51:00,2010-12-01 13:51:00,369.5,0,1
15923,373,1,127.08,2010-12-02 12:16:00,2010-12-02 12:16:00,127.08,0,1
15925,194,1,207.15,2011-05-29 15:35:00,2011-05-29 15:35:00,207.15,0,1
15930,67,1,426.63,2011-10-03 14:52:00,2011-10-03 14:52:00,426.63,0,0
15932,4,8,2495.87,2011-02-23 14:50:00,2011-12-05 17:13:00,311.98,285,0
15933,21,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,369.15,65,0
15935,239,2,416.86,2011-04-12 09:35:00,2011-04-14 13:27:00,208.43,2,1
15937,64,1,145.35000000000002,2011-10-06 15:48:00,2011-10-06 15:48:00,145.35,0,0
15938,112,5,404.58000000000004,2011-01-20 10:11:00,2011-08-19 12:56:00,80.92,211,1
15939,90,15,6115.01,2011-01-12 12:43:00,2011-09-11 11:30:00,407.67,241,0
15940,311,1,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8,0,1
15942,134,1,337.44,2011-07-29 09:01:00,2011-07-29 09:01:00,337.44,0,1
15944,277,1,325.1,2011-03-08 10:33:00,2011-03-08 10:33:00,325.1,0,1
15945,365,1,181.0,2010-12-09 13:14:00,2010-12-09 13:14:00,181.0,0,1
15947,83,1,1708.24,2011-09-18 10:46:00,2011-09-18 10:46:00,1708.24,0,0
15948,8,2,955.24,2011-10-27 08:35:00,2011-12-01 15:32:00,477.62,35,0
15949,17,2,364.72,2011-09-29 17:34:00,2011-11-23 09:09:00,182.36,54,0
15950,32,4,1744.71,2010-12-15 11:56:00,2011-11-08 11:09:00,436.18,327,0
15951,9,2,708.22,2011-02-27 11:57:00,2011-12-01 08:34:00,354.11,276,0
15952,34,4,781.91,2011-04-28 12:55:00,2011-11-06 11:18:00,195.48,191,0
15953,15,8,1657.28,2010-12-05 15:15:00,2011-11-24 15:32:00,207.16,354,0
15955,24,14,4416.26,2010-12-02 11:22:00,2011-11-15 14:15:00,315.45,348,0
15957,32,1,428.89,2011-11-08 12:14:00,2011-11-08 12:14:00,428.89,0,0
15958,74,1,104.35,2011-09-26 13:41:00,2011-09-26 13:41:00,104.35,0,0
15963,20,2,470.76,2011-10-25 13:05:00,2011-11-20 11:33:00,235.38,25,0
15965,17,4,808.87,2010-12-07 13:18:00,2011-11-22 16:44:00,202.22,350,0
15967,23,2,397.68,2011-01-25 11:57:00,2011-11-16 15:41:00,198.84,295,0
15969,3,3,666.1,2011-06-07 12:19:00,2011-12-07 11:06:00,222.03,182,0
15970,304,1,314.09999999999997,2011-02-09 12:08:00,2011-02-09 12:08:00,314.1,0,1
15971,17,12,4199.85,2011-02-01 16:47:00,2011-11-22 12:50:00,349.99,293,0
15973,367,1,307.82000000000005,2010-12-08 11:42:00,2010-12-08 11:42:00,307.82,0,1
15974,39,7,3442.15,2011-02-24 10:10:00,2011-10-31 13:13:00,491.74,249,0
15975,84,1,371.01,2011-09-16 13:33:00,2011-09-16 13:33:00,371.01,0,0
15976,165,2,427.64,2011-05-03 17:12:00,2011-06-27 13:00:00,213.82,54,1
15977,17,2,1054.73,2011-10-31 16:24:00,2011-11-22 13:29:00,527.36,21,0
15978,77,1,1098.78,2011-09-23 15:21:00,2011-09-23 15:21:00,1098.78,0,0
15980,89,3,2398.86,2011-03-30 15:05:00,2011-09-12 09:41:00,799.62,165,0
15981,25,8,3408.48,2011-02-01 13:50:00,2011-11-15 08:00:00,426.06,286,0
15983,22,4,1465.12,2010-12-01 12:15:00,2011-11-17 17:34:00,366.28,351,0
15984,3,10,2780.63,2010-12-06 13:21:00,2011-12-07 12:16:00,278.06,365,0
15985,123,2,1142.42,2011-04-17 11:04:00,2011-08-08 16:31:00,571.21,113,1
15986,30,1,168.12,2011-11-09 15:17:00,2011-11-09 15:17:00,168.12,0,0
15987,12,7,1432.77,2010-12-06 08:34:00,2011-11-27 15:38:00,204.68,356,0
15988,19,1,156.78,2011-11-20 13:23:00,2011-11-20 13:23:00,156.78,0,0
15990,44,2,792.11,2011-02-25 15:35:00,2011-10-26 15:58:00,396.06,243,0
15992,4,1,41.989999999999995,2011-12-06 11:00:00,2011-12-06 11:00:00,41.99,0,0
15993,9,7,2777.67,2011-10-26 16:21:00,2011-12-01 10:45:00,396.81,35,0
15994,55,1,414.27,2011-10-16 12:28:00,2011-10-16 12:28:00,414.27,0,0
15996,88,6,1032.58,2010-12-08 15:59:00,2011-09-12 15:14:00,172.1,277,0
15998,37,5,3080.22,2010-12-12 13:32:00,2011-11-03 12:45:00,616.04,325,0
16000,3,3,12393.7,2011-12-07 12:14:00,2011-12-07 12:17:00,4131.23,0,0
16003,30,5,2735.37,2010-12-15 12:09:00,2011-11-10 09:57:00,547.07,329,0
16005,12,4,578.71,2011-03-14 11:46:00,2011-11-27 13:47:00,144.68,258,0
16006,211,1,101.4,2011-05-12 13:12:00,2011-05-12 13:12:00,101.4,0,1
16007,48,4,1693.81,2011-05-08 13:32:00,2011-10-23 11:05:00,423.45,167,0
16008,24,3,478.78,2011-05-19 10:54:00,2011-11-16 10:32:00,159.59,180,0
16009,22,4,972.11,2011-07-03 11:26:00,2011-11-17 16:51:00,243.03,137,0
16010,246,3,392.4,2010-12-12 12:18:00,2011-04-08 10:14:00,130.8,116,1
16011,8,16,3352.96,2010-12-08 16:34:00,2011-12-01 16:31:00,209.56,357,0
16012,35,3,1415.29,2011-07-07 18:02:00,2011-11-04 13:25:00,471.76,119,0
16013,4,47,37130.6,2010-12-03 13:09:00,2011-12-06 10:36:00,790.01,367,0
16014,38,3,646.83,2011-02-21 17:42:00,2011-11-02 12:04:00,215.61,253,0
16015,4,3,704.55,2011-10-21 12:56:00,2011-12-06 10:58:00,234.85,45,0
16016,3,8,1465.51,2010-12-08 12:36:00,2011-12-06 14:35:00,183.19,363,0
16017,47,1,211.88,2011-10-23 12:56:00,2011-10-23 12:56:00,211.88,0,0
16018,39,2,408.9,2011-06-12 13:52:00,2011-10-31 14:13:00,204.45,141,0
16019,47,9,3786.24,2010-12-10 12:29:00,2011-10-24 11:51:00,420.69,317,0
16020,17,3,851.01,2011-10-05 13:54:00,2011-11-23 11:18:00,283.67,48,0
16022,260,1,602.63,2011-03-24 13:16:00,2011-03-24 13:16:00,602.63,0,1
16023,46,3,719.81,2011-03-18 13:32:00,2011-10-24 16:34:00,239.94,220,0
16024,12,1,251.03,2011-11-27 13:26:00,2011-11-27 13:26:00,251.03,0,0
16025,30,1,439.65999999999997,2011-11-10 11:45:00,2011-11-10 11:45:00,439.66,0,0
16026,43,1,236.09,2011-10-27 13:53:00,2011-10-27 13:53:00,236.09,0,0
16027,92,6,934.62,2011-02-10 12:19:00,2011-09-09 10:47:00,155.77,210,1
16029,39,63,80850.84,2010-12-01 09:57:00,2011-11-01 10:27:00,1283.35,335,0
16030,310,1,331.24,2011-02-03 11:28:00,2011-02-03 11:28:00,331.24,0,1
16031,92,2,547.9,2011-04-06 14:23:00,2011-09-08 13:07:00,273.95,154,1
16033,6,20,8778.82,2010-12-05 10:36:00,2011-12-04 12:44:00,438.94,364,0
16034,196,3,437.70000000000005,2011-01-11 11:54:00,2011-05-27 16:17:00,145.9,136,1
16036,87,2,758.9200000000001,2011-03-21 13:01:00,2011-09-13 14:53:00,379.46,176,0
16037,270,3,855.02,2010-12-16 10:18:00,2011-03-15 09:13:00,285.01,88,1
16038,8,3,471.78,2011-05-22 11:29:00,2011-12-02 12:40:00,157.26,194,0
16040,65,3,1313.55,2011-03-16 09:58:00,2011-10-05 13:47:00,437.85,203,0
16041,31,3,3166.4,2011-07-21 16:27:00,2011-11-09 12:25:00,1055.47,110,0
16042,22,5,1177.47,2011-01-11 13:25:00,2011-11-17 17:50:00,235.49,310,0
16043,37,4,773.99,2011-01-26 11:14:00,2011-11-02 12:50:00,193.5,280,0
16045,120,4,1340.7,2011-02-22 14:55:00,2011-08-12 12:41:00,335.18,170,1
16048,373,2,256.44,2010-12-01 15:27:00,2010-12-01 15:28:00,128.22,0,1
16049,40,3,1074.81,2011-09-25 14:33:00,2011-10-30 13:19:00,358.27,34,0
16050,174,1,137.9,2011-06-19 11:44:00,2011-06-19 11:44:00,137.9,0,1
16052,54,1,362.06,2011-10-16 15:13:00,2011-10-16 15:13:00,362.06,0,0
16053,33,2,1511.95,2011-08-09 14:57:00,2011-11-07 11:21:00,755.98,89,0
16054,145,1,783.9,2011-07-17 13:08:00,2011-07-17 13:08:00,783.9,0,1
16055,221,1,134.8,2011-05-03 09:26:00,2011-05-03 09:26:00,134.8,0,1
16056,45,1,650.75,2011-10-25 15:19:00,2011-10-25 15:19:00,650.75,0,0
16057,16,7,2263.12,2011-02-28 10:35:00,2011-11-23 15:23:00,323.3,268,0
16059,66,6,1453.16,2010-12-07 10:36:00,2011-10-05 09:56:00,242.19,301,0
16062,10,4,1153.62,2010-12-10 12:00:00,2011-11-30 12:15:00,288.4,355,0
16063,260,1,335.32,2011-03-24 14:55:00,2011-03-24 14:56:00,335.32,0,1
16065,365,1,367.14,2010-12-09 13:03:00,2010-12-09 13:03:00,367.14,0,1
16066,17,5,1521.04,2011-08-07 14:33:00,2011-11-23 11:54:00,304.21,107,0
16070,22,2,852.15,2011-11-07 16:36:00,2011-11-17 15:50:00,426.08,9,0
16071,45,1,326.24,2011-10-26 11:14:00,2011-10-26 11:14:00,326.24,0,0
16072,288,1,584.3199999999999,2011-02-24 14:32:00,2011-02-24 14:32:00,584.32,0,1
16073,297,1,122.4,2011-02-15 15:41:00,2011-02-15 15:41:00,122.4,0,1
16076,3,10,2234.73,2011-05-15 12:31:00,2011-12-06 14:59:00,223.47,205,0
16078,284,1,79.2,2011-03-01 09:47:00,2011-03-01 09:47:00,79.2,0,1
16079,17,3,1352.0,2011-10-30 13:06:00,2011-11-23 12:48:00,450.67,23,0
16080,82,2,217.16,2011-03-10 14:44:00,2011-09-19 10:42:00,108.58,192,0
16081,56,5,2799.42,2010-12-08 11:16:00,2011-10-14 13:06:00,559.88,310,0
16083,101,2,1317.62,2010-12-14 11:51:00,2011-08-31 10:47:00,658.81,259,1
16084,299,1,436.18,2011-02-13 16:05:00,2011-02-13 16:05:00,436.18,0,1
16085,23,5,981.51,2011-01-23 12:07:00,2011-11-16 13:24:00,196.3,297,0
16086,59,5,1121.39,2010-12-07 13:45:00,2011-10-11 13:09:00,224.28,307,0
16091,155,2,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,157.53,43,1
16092,115,3,817.86,2011-03-30 15:38:00,2011-08-17 10:46:00,272.62,139,1
16093,107,1,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,17.0,0,1
16094,12,4,1078.23,2011-05-04 13:57:00,2011-11-28 12:45:00,269.56,207,0
16096,264,1,320.62,2011-03-20 13:38:00,2011-03-20 13:38:00,320.62,0,1
16097,240,1,185.04999999999998,2011-04-13 13:47:00,2011-04-13 13:47:00,185.05,0,1
16098,88,7,2005.63,2010-12-01 09:45:00,2011-09-13 09:59:00,286.52,286,0
16099,50,3,731.9,2011-04-28 08:34:00,2011-10-20 13:13:00,243.97,175,0
16101,71,1,1290.7,2011-09-30 10:18:00,2011-09-30 10:18:00,1290.7,0,0
16102,42,3,1842.14,2011-08-03 12:50:00,2011-10-28 13:19:00,614.05,86,0
16103,7,6,1429.64,2011-04-20 12:28:00,2011-12-02 14:16:00,238.27,226,0
16104,62,1,298.21,2011-10-09 10:23:00,2011-10-09 10:23:00,298.21,0,0
16105,249,1,336.96,2011-04-05 10:13:00,2011-04-05 10:13:00,336.96,0,1
16106,66,1,108.38,2011-10-05 10:37:00,2011-10-05 10:37:00,108.38,0,0
16107,18,7,3204.1600000000003,2011-06-09 18:42:00,2011-11-22 09:40:00,457.74,165,0
16108,85,1,842.5,2011-09-16 11:48:00,2011-09-16 11:48:00,842.5,0,0
16109,219,2,611.88,2011-02-04 12:37:00,2011-05-05 09:17:00,305.94,89,1
16110,45,3,1320.95,2011-02-01 14:01:00,2011-10-25 14:35:00,440.32,266,0
16112,143,4,195.74,2011-01-05 11:47:00,2011-07-19 14:28:00,48.94,195,1
16113,183,1,161.38,2011-06-09 16:16:00,2011-06-09 16:16:00,161.38,0,1
16114,171,1,135.75000000000003,2011-06-22 10:13:00,2011-06-22 10:13:00,135.75,0,1
16115,10,8,1660.8799999999999,2011-02-20 12:14:00,2011-11-30 11:32:00,207.61,282,0
16116,212,1,612.78,2011-05-12 12:01:00,2011-05-12 12:01:00,612.78,0,1
16117,190,1,232.21,2011-06-03 11:42:00,2011-06-03 11:42:00,232.21,0,1
16119,8,2,423.36,2011-09-28 10:15:00,2011-12-01 15:11:00,211.68,64,0
16120,59,4,1309.14,2011-10-11 14:10:00,2011-10-11 14:22:00,327.29,0,0
16121,57,2,854.66,2011-05-08 11:52:00,2011-10-13 12:59:00,427.33,158,0
16122,73,4,684.42,2010-12-08 11:41:00,2011-09-27 15:34:00,171.1,293,0
16123,52,1,307.78000000000003,2011-10-19 09:18:00,2011-10-19 09:18:00,307.78,0,0
16124,317,1,249.0,2011-01-26 14:45:00,2011-01-26 14:45:00,249.0,0,1
16125,367,1,289.35,2010-12-07 15:48:00,2010-12-07 15:48:00,289.35,0,1
16126,29,4,6287.77,2011-02-16 11:18:00,2011-11-10 16:03:00,1571.94,267,0
16127,39,1,656.25,2011-10-31 13:58:00,2011-10-31 13:58:00,656.25,0,0
16128,18,5,1880.22,2011-03-02 12:21:00,2011-11-22 11:14:00,376.04,264,0
16131,52,6,3506.54,2011-04-14 08:32:00,2011-10-19 11:53:00,584.42,188,0
16133,4,33,14589.04,2011-01-25 15:55:00,2011-12-06 11:24:00,442.09,314,0
16134,22,2,618.09,2010-12-15 14:00:00,2011-11-18 10:05:00,309.04,337,0
16135,263,1,517.55,2011-03-22 12:30:00,2011-03-22 12:30:00,517.55,0,1
16136,60,3,709.38,2011-03-07 09:52:00,2011-10-11 09:10:00,236.46,217,0
16139,19,3,635.4100000000001,2011-05-17 10:23:00,2011-11-21 08:37:00,211.8,187,0
16140,66,2,725.1800000000001,2010-12-03 14:40:00,2011-10-05 12:15:00,362.59,305,0
16141,88,1,620.4,2011-09-12 13:11:00,2011-09-12 13:11:00,620.4,0,0
16142,250,1,535.34,2011-04-04 10:16:00,2011-04-04 10:16:00,535.34,0,1
16143,3,6,2424.94,2010-12-05 15:18:00,2011-12-06 14:13:00,404.16,365,0
16144,247,1,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,175.2,0,1
