CustomerID,Recency,Frequency,Monetary,AverageOrderValue,LTV_12Month,ChurnProbability,RiskTier
17624,15,2,843.48,421.74,1507.58,0.0059500972504725,Medium Risk
13311,4,2,598.57,299.29,1506.77,0.0,Low Risk
16949,4,6,1286.27,214.38,1504.78,0.0,Low Risk
13522,30,1,125.8,125.8,1504.09,0.0036475308364094,Medium Risk
14861,52,1,125.79,125.79,1503.97,0.0036475308364094,Medium Risk
14446,1,4,1010.35,252.59,1501.72,0.0023352222373765,Medium Risk
15017,34,1,125.58,125.58,1501.46,0.0036475308364094,Medium Risk
18236,30,6,882.24,147.04,1495.44,0.0247694594012271,Medium Risk
17148,52,1,124.88,124.88,1493.09,0.0036475308364094,Medium Risk
17348,15,5,1156.6,231.32,1491.73,0.0,Low Risk
15952,34,4,781.91,195.48,1491.5,0.0018340483154016,Medium Risk
17423,46,2,698.41,349.2,1490.74,0.0,Low Risk
14214,31,5,1004.38,200.88,1486.79,0.0023352222373765,Medium Risk
16569,3,1,124.2,124.2,1484.96,0.0036475308364094,Medium Risk
15858,16,5,1427.57,285.51,1484.49,0.0,Low Risk
16726,26,5,1358.74,271.75,1480.43,0.0,Low Risk
12826,3,7,1474.72,210.67,1479.89,0.0047234107420553,Medium Risk
14631,51,3,1006.98,335.66,1479.08,0.0020042683582282,Medium Risk
17288,9,7,1417.63,202.52,1475.63,0.0047234107420553,Medium Risk
17299,12,4,656.61,164.15,1472.7,0.0106571767327053,Medium Risk
16016,3,8,1465.51,183.19,1470.32,0.0022228127989794,Medium Risk
17921,64,4,820.23,205.06,1468.99,0.0088535603042066,Medium Risk
13638,16,1,122.64,122.64,1466.31,0.0036475308364094,Medium Risk
15426,19,5,1404.07,280.81,1464.22,0.0,Low Risk
17800,37,9,1187.21,131.91,1463.93,0.0,Low Risk
15987,12,7,1432.77,204.68,1462.04,0.0047234107420553,Medium Risk
15036,72,3,429.56,143.19,1461.69,0.0025005979430758,Medium Risk
17262,52,5,1253.36,250.67,1461.57,0.0,Low Risk
13519,78,1,122.75,122.75,1461.49,0.0078145296407139,Medium Risk
13876,64,1,122.7,122.7,1460.89,0.0078145296407139,Medium Risk
14508,22,2,268.05,134.02,1460.22,0.0,Low Risk
15132,18,5,977.93,195.59,1459.5,0.0023352222373765,Medium Risk
14794,3,7,1319.91,188.56,1451.86,0.0025005979430758,Medium Risk
17886,32,3,869.28,289.76,1451.34,0.0073981365390685,Medium Risk
16918,49,6,1068.82,178.14,1450.69,0.0071604834208559,Medium Risk
13610,12,7,1082.33,154.62,1447.08,0.0,Low Risk
14475,72,3,925.85,308.62,1445.03,0.0036870453560732,Medium Risk
18125,30,4,1131.75,282.94,1444.38,0.0,Low Risk
16271,3,5,1404.64,280.93,1444.22,0.0,Low Risk
13182,45,1,121.18,121.18,1441.59,0.0086475308364094,Medium Risk
14883,19,6,761.59,126.93,1436.34,0.0027434950794935,Medium Risk
14152,75,2,621.29,310.64,1435.24,0.0,Low Risk
14901,11,9,1421.29,157.92,1433.83,0.0022228127989794,Medium Risk
17302,15,5,1135.63,227.13,1429.35,0.0,Low Risk
15561,12,4,800.5899999999999,200.15,1428.2,0.0078531775657127,Medium Risk
18015,4,1,120.03,120.03,1427.9,0.0086475308364094,Medium Risk
15910,1,8,1228.88,153.61,1423.94,0.0,Low Risk
16542,54,1,119.62,119.62,1423.03,0.0086475308364094,Medium Risk
17734,54,3,700.63,233.54,1420.7,0.0,Low Risk
13617,40,3,544.18,181.39,1416.95,0.0012504485109436,Medium Risk
16666,19,1,118.98,118.98,1415.89,0.0083143462936215,Medium Risk
14741,12,6,1400.34,233.39,1415.86,0.0,Low Risk
17079,78,1,118.8,118.8,1413.75,0.0083143462936215,Medium Risk
12924,88,4,933.7,233.42,1413.08,0.0090028189847568,Medium Risk
17609,41,5,1105.78,221.16,1411.25,0.0,Low Risk
13029,31,3,1247.5,415.83,1410.54,0.0025005979430758,Medium Risk
16555,35,2,285.89,142.94,1410.08,0.0,Low Risk
17158,32,3,1266.97,422.32,1409.88,0.0,Low Risk
14428,7,5,1224.06,244.81,1409.4,0.0,Low Risk
15407,34,4,1046.74,261.68,1408.87,0.0006524452395315,Medium Risk
15712,9,5,1072.36,214.47,1397.33,0.0075359879837781,Medium Risk
16959,87,1,117.35,117.35,1396.49,0.0083143462936215,Medium Risk
13310,28,3,1132.03,377.34,1395.9,0.0,Low Risk
13956,5,5,1019.27,203.85,1395.33,0.0023352222373765,Medium Risk
13877,86,1,117.24,117.24,1395.18,0.0083143462936215,Medium Risk
13636,37,5,949.12,189.82,1390.11,0.0048358201804523,Medium Risk
15793,15,3,965.61,321.87,1387.94,0.0036870453560732,Medium Risk
14913,36,4,1227.43,306.86,1387.05,0.0,Low Risk
13491,52,10,1215.82,121.58,1386.77,0.0,Low Risk
16042,22,5,1177.47,235.49,1386.35,0.0,Low Risk
17894,72,8,1118.96,139.87,1385.27,0.0028191180607519,Medium Risk
13952,218,2,3251.071,1625.54,1384.36,0.9645152950405136,High Risk
13169,64,2,712.88,356.44,1384.05,0.0,Low Risk
13524,41,5,680.1800000000001,136.04,1383.15,0.0027783683231464,Medium Risk
17676,4,6,1371.18,228.53,1382.54,0.0,Low Risk
16950,57,3,1178.56,392.85,1378.84,0.0063471763095217,Medium Risk
15421,59,4,950.36,237.59,1378.77,0.0023352222373765,Medium Risk
16809,23,5,914.69,182.94,1378.7,0.0130470470924521,Medium Risk
15898,1,5,1383.83,276.77,1376.31,0.0,Low Risk
13067,82,1,115.46,115.46,1374.0,0.0083143462936215,Medium Risk
13928,11,4,464.57,116.14,1372.53,0.0124740023378786,Medium Risk
16539,3,4,1388.81,347.2,1370.03,0.0,Low Risk
16511,22,3,918.33,306.11,1368.67,0.0036870453560732,Medium Risk
15680,9,3,1333.68,444.56,1367.4,0.0,Low Risk
13203,10,4,869.46,217.36,1364.67,0.0023352222373765,Medium Risk
13410,24,5,1003.06,200.61,1364.09,0.0051929508146623,Medium Risk
13188,11,1,114.6,114.6,1364.04,0.0081158432753544,Medium Risk
17219,32,1,114.23,114.23,1359.64,0.0081158432753544,Medium Risk
14652,77,1,114.18,114.18,1359.04,0.0081158432753544,Medium Risk
13728,37,6,1016.14,169.36,1358.6,0.0,Low Risk
12938,26,1,114.14,114.14,1358.56,0.0081158432753544,Medium Risk
14582,41,1,114.11,114.11,1358.21,0.0081158432753544,Medium Risk
17115,8,3,837.5,279.17,1354.6,0.0073981365390685,Medium Risk
17961,21,39,1296.44,33.24,1351.92,0.0,Low Risk
17033,86,3,1030.14,343.38,1350.65,0.0193467754729664,Medium Risk
12994,4,3,974.42,324.81,1344.52,0.0020042683582282,Medium Risk
16531,22,7,1244.59,177.8,1344.02,0.0,Low Risk
18105,38,1,113.48000000000002,113.48,1343.9,0.0131158432753544,Medium Risk
17852,12,2,114.34,57.17,1341.93,0.0219765374889656,Medium Risk
14818,74,3,657.8,219.27,1341.34,0.0,Low Risk
14075,5,3,942.26,314.09,1338.52,0.0036870453560732,Medium Risk
15610,52,1,112.46,112.46,1336.74,0.0094683124389449,Medium Risk
16357,33,3,658.88,219.63,1336.08,0.0,Low Risk
17038,30,1,112.4,112.4,1336.03,0.0094683124389449,Medium Risk
14514,61,3,990.2,330.07,1335.93,0.0020042683582282,Medium Risk
15467,9,3,524.88,174.96,1335.9,0.0098339882144818,Medium Risk
15969,3,3,666.1,222.03,1335.84,0.0,Low Risk
14898,23,6,1269.31,211.55,1335.14,0.0,Low Risk
16086,59,5,1121.39,224.28,1333.26,0.0,Low Risk
15996,88,6,1032.58,172.1,1332.35,0.0207975873485213,Medium Risk
13193,61,1,112.08,112.08,1332.23,0.0094683124389449,Medium Risk
16298,23,3,598.2,199.4,1328.7,0.0020005740528128,Medium Risk
17957,66,1,111.68,111.68,1327.47,0.0094683124389449,Medium Risk
17974,25,3,703.99,234.66,1324.5,0.0,Low Risk
17736,9,3,377.44,125.81,1321.98,0.0020005740528128,Medium Risk
15602,8,9,1297.87,144.21,1319.58,0.0,Low Risk
17027,79,6,877.5600000000001,146.26,1319.13,0.0198424604193276,Medium Risk
12981,30,2,372.22,186.11,1319.03,0.0,Low Risk
16899,8,6,1271.06,211.84,1317.98,0.0,Low Risk
14641,22,1,110.46,110.46,1317.39,0.0061355106529459,Medium Risk
15853,52,1,110.8,110.8,1317.01,0.0094683124389449,Medium Risk
17901,29,1,110.38,110.38,1316.43,0.0061355106529459,Medium Risk
18277,58,1,110.38,110.38,1316.43,0.0061355106529459,Medium Risk
17836,47,1,110.21,110.21,1314.41,0.0061355106529459,Medium Risk
13389,11,3,797.96,265.99,1312.87,0.0038262199008724,Medium Risk
15636,90,2,724.76,362.38,1312.38,0.0474834163523577,Medium Risk
14047,9,5,1308.61,261.72,1312.2,0.0,Low Risk
16621,52,4,813.48,203.37,1311.6,0.001682776997845,Medium Risk
16350,21,4,1116.47,279.12,1306.14,0.0,Low Risk
14684,26,5,1201.51,240.3,1305.2,0.0,Low Risk
16657,10,4,874.43,218.61,1305.02,0.0023352222373765,Medium Risk
16363,53,1,109.36,109.36,1304.27,0.0061355106529459,Medium Risk
14644,68,2,830.76,415.38,1301.9,0.0125005738374762,Medium Risk
14345,39,1,108.98,108.98,1301.73,0.0046089539821495,Medium Risk
13170,27,1,108.81,108.81,1299.7,0.0046089539821495,Medium Risk
13509,9,7,979.72,139.96,1298.17,0.001678988939861,Medium Risk
15605,36,5,1198.23,239.65,1297.81,0.0,Low Risk
17214,60,6,1059.12,176.52,1297.24,0.0,Low Risk
16106,66,1,108.38,108.38,1296.73,0.0029417557681485,Medium Risk
14661,27,1,107.95,107.95,1291.59,0.0029417557681485,Medium Risk
16784,20,1,107.6,107.6,1291.2,0.0,Low Risk
14681,71,3,498.95,166.32,1291.03,0.0075567792365386,Medium Risk
17274,35,1,107.82,107.82,1290.03,0.0029417557681485,Medium Risk
13026,1,5,975.36,195.07,1289.79,0.0073051474210534,Medium Risk
18081,36,3,343.45,114.48,1287.89,0.0034296336482201,Medium Risk
17019,11,4,1258.08,314.52,1286.27,0.0,Low Risk
14500,88,3,356.85,118.95,1285.18,0.0034296336482201,Medium Risk
13064,13,4,1105.59,276.4,1285.17,0.0,Low Risk
16616,15,2,500.42,250.21,1283.72,0.0020005740528128,Medium Risk
17483,65,3,414.04,138.01,1281.94,0.0075005979430758,Medium Risk
17720,26,4,1195.94,298.98,1280.09,0.0,Low Risk
15168,26,1,106.56,106.56,1278.72,0.0,Low Risk
15582,25,3,682.9100000000001,227.64,1276.14,0.001682776997845,Medium Risk
14342,21,4,668.5600000000001,167.14,1273.77,0.0186705767422002,Medium Risk
17791,30,1,106.1,106.1,1273.2,0.0,Low Risk
13258,12,3,672.83,224.28,1272.47,0.0,Low Risk
17470,45,5,1125.07,225.01,1271.34,0.0,Low Risk
14593,22,3,617.15,205.72,1270.13,0.0020005740528128,Medium Risk
16418,45,3,631.12,210.37,1267.44,0.0041179945982444,Medium Risk
15244,65,2,631.57,315.79,1266.63,0.0,Low Risk
14027,61,1,104.82,104.82,1257.84,0.0,Low Risk
17737,9,2,168.24,84.12,1253.22,0.0,Low Risk
15958,74,1,104.35,104.35,1252.2,0.0,Low Risk
15062,71,4,987.86,246.96,1251.95,0.0,Low Risk
18174,7,1,104.0,104.0,1248.0,0.0,Low Risk
14487,27,6,1165.48,194.25,1247.53,0.0,Low Risk
15799,76,3,884.14,294.71,1246.19,0.0036870453560732,Medium Risk
17360,17,3,568.24,189.41,1245.14,0.0034296336482201,Medium Risk
17412,3,7,1258.06,179.72,1244.4,0.0,Low Risk
16642,5,2,688.33,344.16,1243.75,0.0,Low Risk
13652,46,3,1095.08,365.03,1241.33,0.0,Low Risk
15806,46,3,784.58,261.53,1239.53,0.0044786651404039,Medium Risk
15181,66,3,689.48,229.83,1237.64,0.001682776997845,Medium Risk
15110,24,4,996.1,249.02,1236.63,0.0,Low Risk
16139,19,3,635.4100000000001,211.8,1235.11,0.0041179945982444,Medium Risk
18255,89,1,103.3,103.3,1227.2,0.01,Medium Risk
18150,32,3,566.58,188.86,1219.48,0.0034296336482201,Medium Risk
13165,46,2,1021.48,510.74,1219.37,0.0025005979430758,Medium Risk
14737,4,3,1164.55,388.18,1217.93,0.0,Low Risk
15835,44,4,954.09,238.52,1217.62,0.0,Low Risk
16516,30,1,101.7,101.7,1216.74,0.0030005739978953,Medium Risk
16383,75,2,643.76,321.88,1215.85,0.0013338011099062,Medium Risk
13643,31,3,519.44,173.15,1214.03,0.0139179785522693,Medium Risk
15414,10,3,774.9000000000001,258.3,1213.67,0.0044786651404039,Medium Risk
16833,1,4,1106.53,276.63,1212.85,0.0,Low Risk
17526,5,4,1195.9,298.97,1212.49,0.0,Low Risk
16836,40,2,251.87,125.94,1209.69,0.0,Low Risk
16906,82,4,559.59,139.9,1207.52,0.0186361428911955,Medium Risk
14946,14,1,100.9,100.9,1207.17,0.0030005739978953,Medium Risk
16750,45,5,623.93,124.79,1206.37,0.0094460979149831,Medium Risk
16085,23,5,981.51,196.3,1206.22,0.0,Low Risk
12951,9,6,1064.07,177.34,1206.13,0.0,Low Risk
17427,72,1,100.8,100.8,1205.97,0.0030005739978953,Medium Risk
15312,75,4,924.85,231.21,1205.48,0.0036677722668138,Medium Risk
13546,12,3,621.09,207.03,1200.87,0.0041179945982444,Medium Risk
14836,10,3,102.45,34.15,1200.01,0.0239076400146061,Medium Risk
14820,21,4,507.29,126.82,1199.73,0.0151106821572031,Medium Risk
14690,44,2,355.05,177.52,1198.1,0.0107523598005603,Medium Risk
16023,46,3,719.81,239.94,1192.24,0.001682776997845,Medium Risk
17323,15,7,906.52,129.5,1191.29,0.0026793716783549,Medium Risk
14128,61,2,637.5,318.75,1189.67,0.0030165781077512,Medium Risk
14289,9,6,911.26,151.88,1187.92,0.0,Low Risk
14880,77,3,690.59,230.2,1186.54,0.0067798038752345,Medium Risk
16136,60,3,709.38,236.46,1186.22,0.0058497758021495,Medium Risk
16062,10,4,1153.62,288.4,1186.1,0.0,Low Risk
15990,44,2,792.11,396.06,1185.72,0.0034333279536355,Medium Risk
14775,58,3,1011.9,337.3,1180.01,0.0,Low Risk
17538,26,1,98.42,98.42,1177.5,0.0030005739978953,Medium Risk
17537,30,2,887.6700000000001,443.84,1176.85,0.0084070411952964,Medium Risk
12844,29,2,325.96000000000004,162.98,1176.66,0.0011115245587922,Medium Risk
17979,36,4,732.41,183.1,1176.22,0.0144103419640889,Medium Risk
17018,41,2,920.1,460.05,1175.43,0.0025005979430758,Medium Risk
17658,26,2,595.42,297.71,1174.75,0.0,Low Risk
17041,27,3,1071.49,357.16,1174.45,0.0,Low Risk
13135,197,1,3096.0,3096.0,1174.17,0.9683956330163076,High Risk
17135,16,7,1139.73,162.82,1171.85,0.0,Low Risk
12904,18,2,496.06,248.03,1169.45,0.0053344388487312,Medium Risk
12984,19,1,97.5,97.5,1166.49,0.0030005739978953,Medium Risk
17848,81,9,901.2,100.13,1166.4,0.0212825640934735,Medium Risk
13417,5,2,640.83,320.42,1166.26,0.0027943015566372,Medium Risk
14499,26,3,808.44,269.48,1164.13,0.0058304882591006,Medium Risk
14540,10,3,952.66,317.55,1162.93,0.0,Low Risk
16573,85,2,663.61,331.8,1162.55,0.0160647086369668,Medium Risk
17064,59,3,855.45,285.15,1154.95,0.0086882168363863,Medium Risk
14198,18,4,701.4,175.35,1154.64,0.0032622411936351,Medium Risk
16384,90,2,584.5,292.25,1152.54,0.06,Medium Risk
14642,59,1,96.12,96.12,1149.98,0.0030005739978953,Medium Risk
13950,11,4,745.0600000000001,186.26,1147.81,0.0081020088025644,Medium Risk
16261,17,4,728.54,182.14,1147.19,0.0164109160169018,Medium Risk
14744,16,7,1099.98,157.14,1147.12,0.0,Low Risk
14790,17,4,745.06,186.26,1145.27,0.006086268691396,Medium Risk
15216,88,1,96.6,96.6,1144.13,0.0130005739978953,Medium Risk
13211,10,3,1095.42,365.14,1142.37,0.0,Low Risk
13104,3,6,1098.48,183.08,1142.29,0.0,Low Risk
17664,19,2,604.64,302.32,1142.22,0.0011115245587922,Medium Risk
17895,44,1,95.45,95.45,1141.96,0.0030005739978953,Medium Risk
15656,45,4,748.5,187.12,1140.89,0.006086268691396,Medium Risk
18249,17,1,95.34,95.34,1140.65,0.0030005739978953,Medium Risk
16189,16,2,215.48,107.74,1139.86,0.0,Low Risk
14452,11,2,259.05,129.52,1139.15,0.0,Low Risk
17411,12,3,778.94,259.65,1136.72,0.0044786651404039,Medium Risk
15840,59,2,355.56,177.78,1136.14,0.0107523598005603,Medium Risk
15197,11,3,1079.61,359.87,1135.61,0.0,Low Risk
14723,10,6,1122.36,187.06,1134.8,0.0,Low Risk
17733,39,2,692.19,346.1,1134.01,0.0035719166381961,Medium Risk
16239,57,2,414.2,207.1,1133.79,0.0100728972099308,Medium Risk
16824,16,2,460.64,230.32,1131.98,0.0035719166381961,Medium Risk
13455,25,2,1058.34,529.17,1126.76,0.0053583265203615,Medium Risk
14708,3,3,1126.37,375.46,1126.38,0.0,Low Risk
18033,65,1,93.82,93.82,1122.46,0.0030005739978953,Medium Risk
15428,15,1,93.78,93.78,1121.98,0.0030005739978953,Medium Risk
13651,35,2,94.2,47.1,1120.51,0.0087509284247618,Medium Risk
15669,40,4,684.34,171.08,1116.42,0.0032622411936351,Medium Risk
18136,63,3,784.33,261.44,1113.26,0.0044786651404039,Medium Risk
14517,33,2,330.45,165.22,1111.53,0.0046834411969883,Medium Risk
14111,14,4,692.85,173.21,1110.4,0.0032622411936351,Medium Risk
12871,84,2,380.64,190.32,1110.36,0.0169858022414191,Medium Risk
18127,19,3,347.08,115.69,1109.01,0.0020005740528128,Medium Risk
15164,69,3,824.58,274.86,1108.21,0.0058304882591006,Medium Risk
15587,50,4,913.68,228.42,1107.95,0.0,Low Risk
17287,26,7,1049.06,149.87,1106.7,0.0,Low Risk
14054,65,1,92.46,92.46,1106.19,0.0030005739978953,Medium Risk
17951,40,3,1008.54,336.18,1105.46,0.0,Low Risk
16342,75,4,322.41,80.6,1104.35,0.0239983509250564,Medium Risk
17462,60,2,675.69,337.84,1101.98,0.0035719166381961,Medium Risk
17180,56,4,783.97,195.99,1101.12,0.0033356049758704,Medium Risk
13160,22,1,91.8,91.8,1098.29,0.0030005739978953,Medium Risk
16444,46,4,654.67,163.67,1094.29,0.001682776997845,Medium Risk
17190,59,2,444.74,222.37,1092.91,0.0035719166381961,Medium Risk
17552,60,4,930.41,232.6,1091.95,0.0,Low Risk
16325,47,3,594.24,198.08,1090.19,0.0047948756094501,Medium Risk
15831,58,3,794.64,264.88,1089.6,0.0044786651404039,Medium Risk
16235,41,5,867.3100000000001,173.46,1087.85,0.0,Low Risk
13946,79,3,561.57,187.19,1086.54,0.0034296336482201,Medium Risk
14959,64,4,695.42,173.86,1085.5,0.007876864658452,Medium Risk
14419,11,6,1051.79,175.3,1084.48,0.0,Low Risk
13427,19,3,582.6,194.2,1083.72,0.0062239352048574,Medium Risk
13947,65,1,90.6,90.6,1081.76,0.005,Medium Risk
18084,16,1,90.48,90.48,1080.33,0.005,Medium Risk
16506,20,2,90.3,45.15,1078.25,0.0049373383328459,Medium Risk
15860,41,8,965.16,120.64,1077.27,0.0,Low Risk
16597,4,1,90.04,90.04,1075.08,0.005,Medium Risk
14219,4,1,89.94,89.94,1073.88,0.005,Medium Risk
14974,37,1,89.94,89.94,1073.88,0.005,Medium Risk
14273,51,4,559.97,139.99,1067.0,0.008096789187244,Medium Risk
15211,60,2,894.4100000000001,447.21,1065.88,0.0074587008683139,Medium Risk
12820,3,4,942.34,235.58,1064.85,0.0,Low Risk
14716,43,2,307.51,153.76,1064.06,0.0046155544110072,Medium Risk
14976,57,7,790.86,112.98,1063.9,0.0085776490933858,Medium Risk
17007,51,6,889.9300000000001,148.32,1061.51,0.0,Low Risk
13155,33,4,971.76,242.94,1058.78,0.0,Low Risk
14504,47,4,673.26,168.32,1057.74,0.0057334217554246,Medium Risk
16554,42,3,837.1,279.03,1057.22,0.0,Low Risk
15651,37,3,646.3,215.43,1056.05,0.001682776997845,Medium Risk
18147,46,2,179.34,89.67,1055.79,0.0,Low Risk
13782,13,6,908.86,151.48,1053.15,0.0,Low Risk
13892,27,4,632.97,158.24,1048.81,0.0058007715960894,Medium Risk
16475,88,4,544.3,136.07,1048.08,0.0240019770164139,Medium Risk
16018,39,2,408.9,204.45,1047.84,0.0100728972099308,Medium Risk
14293,3,4,1046.56,261.64,1046.56,0.0,Low Risk
13736,5,2,729.8,364.9,1041.36,0.0031157929170204,Medium Risk
13884,7,5,787.6,157.52,1037.22,0.0041795868829368,Medium Risk
17929,11,4,843.0,210.75,1036.01,0.0,Low Risk
17324,18,4,986.48,246.62,1034.67,0.0,Low Risk
14715,25,4,867.38,216.84,1034.6,0.0,Low Risk
17345,15,4,519.6899999999999,129.92,1032.53,0.0147385557248473,Medium Risk
18246,24,2,596.1,298.05,1032.42,0.0082766414789854,Medium Risk
17516,15,5,764.88,152.98,1029.98,0.0039146864331666,Medium Risk
13117,22,8,984.91,123.11,1027.09,0.0,Low Risk
16469,24,4,625.42,156.35,1022.28,0.0058007715960894,Medium Risk
16882,67,3,705.12,235.04,1018.82,0.0103487994081269,Medium Risk
17075,18,4,834.12,208.53,1018.24,0.0,Low Risk
15756,61,4,528.01,132.0,1015.4,0.0147385557248473,Medium Risk
13539,86,3,631.34,210.45,1015.32,0.0174683683434697,Medium Risk
16892,1,5,518.19,103.64,1011.55,0.0266546469828055,Medium Risk
16043,37,4,773.99,193.5,1008.96,0.0,Low Risk
16907,29,5,928.76,185.75,1008.91,0.0,Low Risk
16730,52,3,743.11,247.7,1008.4,0.0073363937176897,Medium Risk
14657,18,4,848.22,212.06,1005.22,0.0,Low Risk
13138,22,6,962.39,160.4,1003.65,0.0,Low Risk
18149,51,3,612.0799999999999,204.03,1002.66,0.0036833510506578,Medium Risk
17034,16,3,745.52,248.51,1001.32,0.0027958881425589,Medium Risk
14083,4,9,1002.9,111.43,997.4,0.0,Low Risk
17883,3,4,664.34,166.08,996.23,0.0057334217554246,Medium Risk
13623,31,5,727.74,145.55,992.88,0.0057334217554246,Medium Risk
13189,19,2,260.68,130.34,991.13,0.0,Low Risk
13984,27,5,920.51,184.1,991.1,0.0,Low Risk
16208,45,2,664.26,332.13,990.26,0.0034333279536355,Medium Risk
14553,19,5,859.27,171.85,983.15,0.0,Low Risk
17227,19,6,939.32,156.55,982.36,0.0,Low Risk
13525,15,2,628.78,314.39,979.96,0.0051161049514805,Medium Risk
14609,72,4,601.56,150.39,976.47,0.0038262199008724,Medium Risk
13006,56,1,81.57,81.57,973.95,0.005,Medium Risk
13046,31,2,629.31,314.65,972.42,0.0051161049514805,Medium Risk
17620,60,1,81.44,81.44,972.39,0.005,Medium Risk
17031,12,2,380.35,190.18,967.38,0.0035719166381961,Medium Risk
15626,75,2,675.8,337.9,966.27,0.0050048423561235,Medium Risk
16330,18,3,251.91,83.97,966.27,0.012158035619464,Medium Risk
17905,71,4,798.99,199.75,965.68,0.0,Low Risk
15186,14,2,411.41,205.7,965.25,0.0100728972099308,Medium Risk
16789,8,1,80.80000000000001,80.8,964.75,0.005,Medium Risk
16008,24,3,478.78,159.59,963.77,0.0072833060858022,Medium Risk
15030,72,2,518.28,259.14,960.54,0.0047948756094501,Medium Risk
17236,13,6,916.13,152.69,955.4,0.0,Low Risk
17618,6,3,930.28,310.09,953.79,0.0,Low Risk
16212,19,2,690.34,345.17,952.53,0.0020042683582282,Medium Risk
16221,37,3,860.86,286.95,952.15,0.0,Low Risk
14636,36,2,609.85,304.92,951.34,0.0084499697473989,Medium Risk
15068,46,2,553.36,276.68,949.85,0.0124206584348256,Medium Risk
16667,68,2,567.1800000000001,283.59,948.36,0.0105102351506736,Medium Risk
13049,64,2,656.6800000000001,328.34,945.49,0.0020042683582282,Medium Risk
14662,29,4,741.37,185.34,942.84,0.0,Low Risk
13846,25,3,865.0600000000001,288.35,942.52,0.0,Low Risk
16180,100,8,10254.18,1281.77,939.54,0.9618435620322624,High Risk
17076,36,3,841.0799999999999,280.36,935.96,0.0,Low Risk
17579,5,3,448.9,149.63,934.94,0.0071161523540831,Medium Risk
15951,9,2,708.22,354.11,933.67,0.0031255605381165,Medium Risk
16014,38,3,646.83,215.61,929.3,0.0041539575596345,Medium Risk
15901,17,3,351.73,117.24,928.41,0.0020005740528128,Medium Risk
14754,45,2,638.05,319.02,928.1,0.0036870453560732,Medium Risk
17942,8,1,77.50000000000001,77.5,925.54,0.0048000918238512,Medium Risk
16560,27,2,841.41,420.7,925.51,0.0025005979430758,Medium Risk
14853,24,2,475.8,237.9,922.2,0.0070005740528128,Medium Risk
14785,10,2,77.4,38.7,921.39,0.0079813862489926,Medium Risk
12962,7,2,266.39,133.2,917.32,0.0,Low Risk
13992,30,1,76.8,76.8,917.18,0.0048000918238512,Medium Risk
14449,19,4,885.8,221.45,915.91,0.0,Low Risk
14201,60,7,747.44,106.78,912.45,0.0,Low Risk
15690,4,2,239.76,119.88,911.59,0.0,Low Risk
15053,5,3,693.95,231.32,911.57,0.0031255605381165,Medium Risk
17628,81,1,75.75,75.75,909.0,0.0,Low Risk
16557,24,2,281.85,140.93,906.18,0.004666815457212,Medium Risk
15822,3,2,885.47,442.74,905.6,0.0025005979430758,Medium Risk
15184,29,2,402.2,201.1,902.64,0.0100728972099308,Medium Risk
15208,1,5,870.12,174.02,902.23,0.0,Low Risk
17351,36,3,587.15,195.72,902.16,0.0023352222373765,Medium Risk
15440,55,3,383.68,127.89,901.68,0.0084296336482201,Medium Risk
16367,37,2,800.67,400.34,896.98,0.0025005979430758,Medium Risk
13403,18,1,75.0,75.0,896.79,0.0035719166381961,Medium Risk
14577,13,4,859.71,214.93,896.57,0.0,Low Risk
16468,74,1,74.9,74.9,895.59,0.0035719166381961,Medium Risk
16470,52,4,752.77,188.19,892.74,0.0025005979430758,Medium Risk
16185,17,2,529.41,264.7,892.51,0.0069383185124775,Medium Risk
17489,59,2,376.64,188.32,892.03,0.0072237890325829,Medium Risk
13529,79,2,307.76,153.88,890.32,0.0092823698682193,Medium Risk
13095,71,1,74.39999999999999,74.4,889.61,0.0035719166381961,Medium Risk
17892,56,3,244.1,81.37,889.06,0.012158035619464,Medium Risk
16600,4,6,813.52,135.59,889.05,0.0,Low Risk
17114,6,8,801.12,100.14,888.78,0.0,Low Risk
14272,74,2,437.96,218.98,884.91,0.0035719166381961,Medium Risk
16038,8,3,471.78,157.26,881.16,0.0072833060858022,Medium Risk
16770,58,5,757.1,151.42,880.07,0.0,Low Risk
16171,59,1,73.19999999999999,73.2,875.26,0.0035719166381961,Medium Risk
14023,7,2,584.07,292.04,873.5,0.0084499697473989,Medium Risk
16495,3,3,648.26,216.09,868.11,0.0020815048349388,Medium Risk
17373,40,4,646.92,161.73,867.54,0.0006524452395315,Medium Risk
16374,66,2,466.73,233.36,863.61,0.0063662181948333,Medium Risk
18211,26,5,600.07,120.01,862.36,0.0077775759486009,Medium Risk
16140,66,2,725.1800000000001,362.59,861.9,0.0068471523643412,Medium Risk
15026,80,3,469.0,156.33,861.15,0.0089660830836472,Medium Risk
15031,4,4,653.19,163.3,859.19,0.001769924914263,Medium Risk
16933,1,2,563.23,281.62,858.25,0.0105934126504263,Medium Risk
13329,32,2,789.0,394.5,857.51,0.0025005979430758,Medium Risk
13938,35,1,71.66,71.66,856.85,0.0035719166381961,Medium Risk
13405,74,3,572.451,190.82,856.78,0.0035856707483202,Medium Risk
16723,91,2,576.4,288.2,855.95,0.8762504485109437,High Risk
16960,39,3,507.05,169.02,855.35,0.0156007555501143,Medium Risk
13292,39,2,578.94,289.47,854.6,0.0091643530550189,Medium Risk
12933,24,3,607.53,202.51,854.17,0.0023352222373765,Medium Risk
